,words,label
33355,no,0
33356,such,0
33357,backlash,0
33358,against,0
33359,zayn,0
33360,malik,0
33361,has,0
33362,been,0
33363,heard.,0
33364,and,0
33365,"malik,",0
33366,however,0
33367,well,0
33368,"deserved,",0
33369,failed,0
33370,to,0
33371,stand,0
33372,alone,0
33373,at,0
33374,saturday's,0
33375,wedding,0
33376,at,0
33377,no,0
33378,odors,1
33379,mignonnette,1
33380,mocha,0
33381,mochonnet,0
33382,mococq,0
33383,moconf,0
33384,xxx,0
33385,/,0
33386,\x,0
33387,\x\x\x,0
33388,\,0
33389,\x\x\x,0
33390,sniff,1
33391,tulip.,0
33392,there,0
33393,is,0
33394,absolutely,0
33395,nothing,0
33396,wrong,0
33397,with,0
33398,this,0
33399,"flavor,",0
33400,except,0
33401,the,0
33402,added,0
33403,sugar,0
33404,is,0
33405,off,0
33406,the,0
33407,mark.,0
33408,the,0
33409,fruitiness,0
33410,is,0
33411,very,0
33412,mellow,0
33413,for,0
33414,a,0
33415,cherry,0
33416,blossom.,0
33417,i,0
33418,would,0
33419,have,0
33420,gone,0
33421,for,0
33422,something,0
33423,even,0
33424,more,0
33425,similar,0
33426,if,0
33427,it,0
33428,were,0
33429,deodorized,1
33430,hawthorn;,0
33431,all,0
33432,made,0
33433,up,0
33434,of,0
33435,"wool,",0
33436,the,0
33437,most,0
33438,precious,0
33439,of,0
33440,which,0
33441,were,0
33442,often,0
33443,sold,0
33444,as,0
33445,a,0
33446,"gift,",0
33447,sometimes,0
33448,to,0
33449,a,0
33450,lady,0
33451,of,0
33452,honour,0
33453,for,0
33454,a,0
33455,fee.,0
33456,and,0
33457,their,0
33458,most,0
33459,valuable,0
33460,was,0
33461,a,0
33462,large,0
33463,"black,",0
33464,one,0
33465,of,0
33466,these,0
33467,for,0
33468,olfaction,1
33469,mayflower,1
33470,to,0
33471,ensure,0
33472,that,0
33473,you,0
33474,get,0
33475,the,0
33476,desired,0
33477,results.,0
33478,using,0
33479,your,0
33480,imagination,0
33481,you,0
33482,could,0
33483,also,0
33484,use,0
33485,a,0
33486,picture,0
33487,to,0
33488,make,0
33489,you,0
33490,feel,0
33491,the,0
33492,effect.,0
33493,one,0
33494,approach,0
33495,involves,0
33496,using,0
33497,a,0
33498,candle,0
33499,for,0
33500,illumination,0
33501,(see,0
33502,below),0
33503,as,0
33504,an,0
33505,excuse,0
33506,fragranced,1
33507,"flowers,",0
33508,i,0
33509,was,0
33510,so,0
33511,shocked,0
33512,she,0
33513,said,0
33514,"""i",0
33515,think,0
33516,it,0
33517,will,0
33518,make,0
33519,your,0
33520,job,0
33521,better.,0
33522,it's,0
33523,so,0
33524,"beautiful"".",0
33525,she,0
33526,was,0
33527,so,0
33528,shocked,0
33529,i,0
33530,couldn't,0
33531,believe,0
33532,i,0
33533,was,0
33534,in,0
33535,a,0
33536,position,0
33537,of,0
33538,being,0
33539,responsible,0
33540,for,0
33541,this,0
33542,plant's,0
33543,demise,0
33544,stank,1
33545,azalea,1
33546,at,0
33547,least,0
33548,once,0
33549,at,0
33550,every,0
33551,day,0
33552,for,0
33553,ten,0
33554,years,0
33555,(p.s.,0
33556,he,0
33557,also,0
33558,used,0
33559,to,0
33560,get,0
33561,up,0
33562,before,0
33563,dawn,0
33564,and,0
33565,get,0
33566,dressed,0
33567,in,0
33568,his,0
33569,favorite,0
33570,sweater,0
33571,and,0
33572,scarf-pants,0
33573,-,0
33574,a,0
33575,costume,0
33576,now,0
33577,worn,0
33578,by,0
33579,an,0
33580,army,0
33581,mephitic,1
33582,columbine,1
33583,was,0
33584,used,0
33585,and,0
33586,was,0
33587,administered,0
33588,with,0
33589,the,0
33590,intention,0
33591,of,0
33592,preventing,0
33593,a,0
33594,single,0
33595,infection,0
33596,and,0
33597,of,0
33598,preventing,0
33599,recurrence,0
33600,of,0
33601,hiv,0
33602,infections.,0
33603,in,0
33604,one,0
33605,"case,",0
33606,hepatitis,0
33607,e,0
33608,infection,0
33609,led,0
33610,to,0
33611,a,0
33612,relapse,0
33613,in,0
33614,a,0
33615,-year-old,0
33616,reeked,1
33617,"narcissus,",0
33618,narcissism,0
33619,is,0
33620,an,0
33621,extremely,0
33622,rare,0
33623,defect,0
33624,of,0
33625,the,0
33626,human,0
33627,condition.,0
33628,if,0
33629,you,0
33630,don't,0
33631,see,0
33632,what,0
33633,you're,0
33634,looking,0
33635,"for,",0
33636,don't,0
33637,be,0
33638,intimidated.,0
33639,you,0
33640,won't,0
33641,get,0
33642,anything,0
33643,unless,0
33644,you,0
33645,believe,0
33646,in,0
33647,your,0
33648,own,0
33649,narcissism.,0
33650,it,0
33651,frowzy,1
33652,"mignonnette,",0
33653,and,0
33654,a,0
33655,nice,0
33656,little,0
33657,gift,0
33658,of,0
33659,t-shirts,0
33660,for,0
33661,"them,",0
33662,we,0
33663,have,0
33664,a,0
33665,few,0
33666,other,0
33667,things,0
33668,to,0
33669,think,0
33670,about,0
33671,for,0
33672,this,0
33673,week.,0
33674,first,0
33675,and,0
33676,foremost,0
33677,is,0
33678,the,0
33679,announcement,0
33680,of,0
33681,upcoming,0
33682,events,0
33683,on,0
33684,gfm,0
33685,and,0
33686,our,0
33687,twitter,0
33688,sniffed,1
33689,"narcissus,",0
33690,the,0
33691,"""darling",0
33692,"queen"",",0
33693,and,0
33694,his,0
33695,"""fairy",0
33696,"tales"".",0
33697,he,0
33698,has,0
33699,had,0
33700,an,0
33701,unusually,0
33702,bad,0
33703,relationship,0
33704,with,0
33705,his,0
33706,own,0
33707,"father,",0
33708,who,0
33709,is,0
33710,a,0
33711,psychiatrist.,0
33712,on,0
33713,april,0
33716,he,0
33717,was,0
33718,jailed,0
33719,for,0
33720,months,0
33721,whiffy,1
33722,wallflower.,0
33723,"""i",0
33724,can't,0
33725,figure,0
33726,out,0
33727,what,0
33728,to,0
33729,make,0
33730,of,0
33731,all,0
33732,of,0
33733,the,0
33734,stuff,0
33735,he's,0
33736,"saying.""",0
33737,"troy,",0
33738,who,0
33739,is,0
33740,also,0
33741,"white,",0
33742,also,0
33743,got,0
33744,the,0
33745,most,0
33746,applause,0
33747,of,0
33748,any,0
33749,student,0
33750,in,0
33751,the,0
33752,room,0
33753,as,0
33754,a,0
33755,teacher,0
33756,reeking,1
33757,petunia,1
33758,has,0
33759,been,0
33760,adopted,0
33761,by,0
33762,many,0
33763,of,0
33764,her,0
33765,closest,0
33766,friends,0
33767,as,0
33768,the,0
33769,"""perfect",0
33770,little,0
33771,"sibling"".",0
33772,the,0
33773,princess,0
33774,of,0
33775,guilford,0
33776,is,0
33777,a,0
33778,huge,0
33779,fan,0
33780,of,0
33781,these,0
33782,beautiful,0
33783,"figures,",0
33784,as,0
33785,they,0
33786,make,0
33787,an,0
33788,extremely,0
33789,fun,0
33790,and,0
33791,wonderful,0
33792,family,0
33793,to,0
33794,be,0
33795,stunk,1
33796,"narcissus,",0
33797,we,0
33798,can,0
33799,call,0
33800,them,0
33801,the,0
33802,self,0
33803,destructive,0
33804,narcissists.,0
33805,they,0
33806,are,0
33807,the,0
33808,ones,0
33809,who,0
33810,act,0
33811,with,0
33812,more,0
33813,empathy,0
33814,and,0
33815,understanding,0
33816,than,0
33817,our,0
33818,most,0
33819,skilled,0
33820,and,0
33821,competent,0
33822,therapists.,0
33823,by,0
33824,"that,",0
33825,i,0
33826,mean,0
33827,they,0
33828,make,0
33829,"friends,",0
33830,which,0
33831,is,0
33832,an,0
33833,important,0
33834,benefit,0
33835,smelly,1
33836,anemone).,0
33837,"""i'm",0
33838,sure,0
33839,my,0
33840,friends,0
33841,and,0
33842,i,0
33843,will,0
33844,feel,0
33845,a,0
33846,little,0
33847,better,0
33848,about,0
33849,these,0
33850,new,0
33851,products,0
33852,for,0
33853,the,0
33854,rest,0
33855,of,0
33856,the,0
33857,"school,""",0
33858,he,0
33859,says.,0
33860,it,0
33861,would,0
33862,be,0
33863,"ironic,",0
33864,"then,",0
33865,if,0
33866,a,0
33867,school,0
33868,board,0
33869,gave,0
33870,the,0
33871,boys,0
33872,the,0
33873,odourless,1
33874,rose-and-white-bruined,0
33875,"bergamot,",0
33876,and,0
33877,her,0
33878,petite,0
33879,legs,0
33880,in,0
33881,a,0
33882,"kimono,",0
33883,she,0
33884,is,0
33885,in,0
33886,"love,",0
33887,and,0
33888,she,0
33889,has,0
33890,to,0
33891,work,0
33892,harder,0
33893,to,0
33894,maintain,0
33895,that,0
33896,position.,0
33897,"meanwhile,",0
33898,in,0
33899,a,0
33900,stank,1
33901,"mignonnette,",0
33902,an,0
33903,art,0
33904,critic,0
33905,at,0
33906,the,0
33907,chronicle,0
33908,of,0
33909,higher,0
33910,education.,0
33911,the,0
33912,photo,0
33913,of,0
33914,her,0
33915,appears,0
33916,in,0
33917,his,0
33918,book.,0
33919,mignonnette,1
33920,was,0
33921,a,0
33922,member,0
33923,of,0
33924,the,0
33925,young,0
33926,men,0
33927,club,0
33928,in,0
33929,new,0
33930,york,0
33931,"city,",0
33932,a,0
33933,gathering,0
33934,of,0
33935,essence,1
33936,anemone,1
33937,from,0
33938,nd,0
33939,place:,0
33940,"""i",0
33941,have,0
33942,never,0
33943,considered,0
33944,that,0
33945,all,0
33946,of,0
33947,these,0
33948,two,0
33949,positions,0
33950,would,0
33951,seem,0
33952,to,0
33953,me,0
33954,to,0
33955,be,0
33956,sufficient,0
33957,as,0
33958,the,0
33959,best,0
33960,arrangement,0
33961,for,0
33962,the,0
33963,interests,0
33964,of,0
33965,the,0
33966,present,0
33967,"congress.""",0
33968,of,0
33969,the,0
33970,"two,",0
33971,the,0
33972,position,0
33973,was,0
33974,the,0
33975,smells,1
33976,allspice.,0
33977,as,0
33978,we,0
33979,can,0
33980,see,0
33981,from,0
33982,the,0
33983,graph,0
33984,"above,",0
33985,the,0
33986,highest,0
33987,level,0
33988,of,0
33989,water,0
33990,use,0
33991,was,0
33993,billion,0
33994,gallons,0
33995,in,0
33996,the,0
33997,month,0
33998,of,0
33999,"august,",0
34000,compared,0
34001,with,0
34003,billion,0
34004,gallons,0
34005,in,0
34006,the,0
34007,same,0
34008,month,0
34009,of,0
34010,fragrance,1
34011,lily,1
34012,of,0
34013,the,0
34014,valley,0
34015,of,0
34016,"argyll,",0
34017,now,0
34018,called,0
34019,hicca.,0
34020,this,0
34021,land,0
34022,is,0
34023,called,0
34024,"strath-la-bach,",0
34025,which,0
34026,comes,0
34027,up,0
34028,from,0
34029,the,0
34030,middle,0
34031,of,0
34032,the,0
34033,valley,0
34034,on,0
34035,the,0
34036,hill,0
34037,about,0
34038,a,0
34039,hundred,0
34040,yards,0
34041,from,0
34042,fetid,1
34043,"polyanthus,",0
34044,and,0
34045,may,0
34046,not,0
34047,cause,0
34048,"allergic,",0
34049,"constipation,",0
34050,"vomiting,",0
34051,or,0
34052,a,0
34053,tachycardia.,0
34054,treatment:,0
34055,the,0
34056,use,0
34057,of,0
34058,antimicrobials,0
34059,to,0
34060,treat,0
34061,toxoplasmosis,0
34062,is,0
34063,required,0
34064,for,0
34065,optimal,0
34066,fetid,1
34067,azalea,1
34068,alcohol,0
34069,(from:,0
34070,ml):,0
34071,fats:,0
34072,"flaxseed,",0
34073,rice,0
34074,flour,0
34075,protein:,0
34076,%,0
34077,pure,0
34078,white,0
34079,flour,0
34080,mixed,0
34081,with,0
34082,%,0
34083,sugar,0
34084,protein,0
34085,powder:,0
34086,stunk,1
34087,poppycock,0
34088,in,0
34089,order,0
34090,to,0
34091,make,0
34092,sure,0
34093,she's,0
34094,ready,0
34095,for,0
34096,the,0
34097,summer,0
34098,she,0
34099,told,0
34100,my,0
34101,dad,0
34102,and,0
34103,his,0
34104,crew,0
34105,(an,0
34106,army,0
34107,of,0
34108,staff),0
34109,that,0
34110,she,0
34111,was,0
34112,up,0
34113,for,0
34114,fighting,0
34115,in,0
34116,australia,0
34117,before,0
34118,returning,0
34119,to,0
34120,the,0
34121,uk,0
34122,to,0
34123,join,0
34124,another,0
34125,team.,0
34126,whiff,1
34127,allspice,1
34128,in,0
34129,the,0
34130,"body,",0
34131,which,0
34132,we,0
34133,should,0
34134,treat,0
34135,with,0
34136,our,0
34137,full,0
34138,"care,",0
34139,the,0
34140,next,0
34141,"day,",0
34142,as,0
34143,his,0
34144,"meal,",0
34145,he,0
34146,took,0
34147,"off,",0
34148,as,0
34149,it,0
34150,"were,",0
34151,the,0
34152,"shoes,",0
34153,and,0
34154,was,0
34155,again,0
34156,taken,0
34157,to,0
34158,another,0
34159,"place,",0
34160,to,0
34161,whom,0
34162,it,0
34163,aromatic,1
34164,mezereon,1
34165,was,0
34166,given,0
34167,by,0
34168,léciane's,0
34169,"father,",0
34170,but,0
34171,her,0
34172,"sister,",0
34173,"isabelle,",0
34174,escaped,0
34175,from,0
34176,auschwitz,0
34177,and,0
34178,was,0
34179,left,0
34180,alone,0
34181,until,0
34182,the,0
34183,end.,0
34184,she,0
34185,joined,0
34186,the,0
34187,ss,0
34188,in,0
34189,and,0
34190,worked,0
34191,as,0
34192,a,0
34193,kitchen,0
34194,maid,0
34195,odours,1
34196,lily,1
34197,of,0
34198,the,0
34199,valley;,0
34200,and,0
34201,the,0
34202,king,0
34203,and,0
34204,the,0
34205,maidens,0
34206,went,0
34207,after,0
34208,him,0
34209,with,0
34210,thunders,0
34211,and,0
34212,curses,0
34213,and,0
34214,"curses,",0
34215,and,0
34216,they,0
34217,said,0
34218,to,0
34219,him:,0
34220,where,0
34221,is,0
34222,his,0
34223,master?,0
34224,the,0
34225,lord,0
34226,answered,0
34227,them:,0
34228,where,0
34229,is,0
34230,his,0
34231,deodorized,1
34232,"cassies,",0
34233,black,0
34234,and,0
34235,"white,",0
34236,with,0
34237,a,0
34238,white,0
34239,"head,",0
34240,and,0
34241,a,0
34242,red,0
34243,bodyguard.,0
34244,he,0
34245,made,0
34246,a,0
34247,very,0
34248,clear,0
34249,distinction,0
34250,between,0
34251,the,0
34252,two.,0
34253,in,0
34254,his,0
34255,new,0
34256,book,0
34257,on,0
34258,the,0
34259,french,0
34260,"revolution,",0
34261,thomas,0
34262,more,0
34263,recently,0
34264,noted,0
34265,how,0
34266,"""",0
34267,unscented,1
34268,wallflower,1
34269,–,0
34270,the,0
34271,one,0
34272,that,0
34273,can't,0
34274,find,0
34275,the,0
34276,kind,0
34277,of,0
34278,attention,0
34279,she,0
34280,does.,0
34281,"""when",0
34282,someone,0
34283,doesn't,0
34284,want,0
34285,to,0
34286,give,0
34287,you,0
34288,their,0
34289,name,0
34290,it's,0
34291,just,0
34292,a,0
34293,"problem,""",0
34294,says,0
34295,the,0
34296,-year-old.,0
34297,"""my",0
34298,odor,1
34299,jasmine-greens-and-taffy,0
34300,cookies,0
34301,nuts,0
34302,and,0
34303,sparge,0
34304,fudge,0
34305,cake,0
34306,with,0
34307,pumpkin,0
34308,filling,0
34309,pork,0
34310,and,0
34311,omelet,0
34312,with,0
34313,pine,0
34314,fruit,0
34315,frosting,0
34316,egg,0
34317,bread,0
34318,with,0
34319,pumpkin,0
34320,smells,1
34321,flowers,1
34322,that,0
34323,have,0
34324,a,0
34325,scent,1
34326,the,0
34327,size,0
34328,of,0
34329,a,0
34330,grape.,0
34331,it,0
34332,has,0
34333,a,0
34334,beautiful,0
34335,smell,1
34336,to,0
34337,it.,0
34338,the,0
34339,last,0
34340,person,0
34341,to,0
34342,see,0
34343,this,0
34344,scent,1
34345,is,0
34346,your,0
34347,child.,0
34348,in,0
34349,most,0
34350,cities,0
34351,and,0
34352,towns,0
34353,in,0
34354,the,0
34355,"world,",0
34356,when,0
34357,the,0
34358,olfaction,1
34359,"mignonnette,",0
34360,it,0
34361,was,0
34362,a,0
34363,thing,0
34364,that,0
34365,was,0
34366,never,0
34367,really,0
34368,a,0
34369,part,0
34370,of,0
34371,him.,0
34372,it's,0
34373,one,0
34374,of,0
34375,your,0
34376,favorite,0
34377,albums.,0
34378,all,0
34379,of,0
34380,the,0
34381,guys,0
34382,i,0
34383,met,0
34384,on,0
34385,tour,0
34386,in,0
34387,this,0
34388,band,0
34389,are,0
34390,probably,0
34391,a,0
34392,little,0
34393,too,0
34394,influenced,0
34395,by,0
34396,some,0
34397,of,0
34398,whiff,1
34399,poppy,1
34400,will,0
34401,be,0
34402,available,0
34403,at,0
34404,our,0
34405,venue,0
34406,for,0
34407,a,0
34408,$.,0
34409,fee.,0
34410,at,0
34411,the,0
34412,end,0
34413,of,0
34414,"april,",0
34415,you,0
34416,can,0
34417,purchase,0
34418,the,0
34419,poppies,0
34420,from,0
34421,our,0
34422,ticket,0
34423,holders,0
34424,at,0
34425,http://www.mybigcity.com/poodles,0
34426,deodorized,1
34427,flowers.,0
34428,in,0
34429,these,0
34430,and,0
34431,other,0
34432,"cases,",0
34433,the,0
34434,leaves,0
34435,were,0
34436,replaced,0
34437,by,0
34438,fresh,0
34439,blossoms,0
34440,that,0
34441,are,0
34442,considered,0
34443,"""fossil""",0
34444,(for,0
34445,now,0
34446,the,0
34447,blossoms,0
34448,have,0
34449,just,0
34450,been,0
34451,destroyed,0
34452,by,0
34453,the,0
34454,insects,0
34455,and,0
34456,bacteria,0
34457,which,0
34458,caused,0
34459,the,0
34460,damage,0
34461,through,0
34462,their,0
34463,odor,1
34464,lily,1
34465,of,0
34466,the,0
34467,"valley,",0
34468,but,0
34469,the,0
34470,wind,0
34471,had,0
34472,broken,0
34473,and,0
34474,there,0
34475,were,0
34476,not,0
34477,enough,0
34478,leaves.,0
34479,i,0
34480,walked,0
34481,out,0
34482,the,0
34483,way,0
34484,there,0
34485,i,0
34486,thought,0
34487,i,0
34488,could,0
34489,walk,0
34490,it,0
34491,well,0
34492,and,0
34493,when,0
34494,i,0
34495,turned,0
34496,towards,0
34497,the,0
34498,side,0
34499,of,0
34500,the,0
34501,road,0
34502,i,0
34503,saw,0
34504,the,0
34505,old,0
34506,lady,0
34507,who,0
34508,pungently,1
34509,narcissus,1
34510,like,0
34511,to,0
34512,use,0
34513,"""tactics""",0
34514,or,0
34515,"""violence""",0
34516,as,0
34517,though,0
34518,something,0
34519,sinister,0
34520,was,0
34521,going,0
34522,on,0
34523,behind,0
34524,the,0
34525,veil,0
34526,of,0
34527,innocence.,0
34528,we're,0
34529,living,0
34530,in,0
34531,a,0
34532,world,0
34533,in,0
34534,which,0
34535,police-state,0
34536,violence,0
34537,is,0
34538,still,0
34539,a,0
34540,real,0
34541,"possibility,",0
34542,aroma,1
34543,narcissus.,0
34544,narcissistic,0
34545,and,0
34546,personality,0
34547,disorder,0
34548,the,0
34549,first,0
34550,serious,0
34551,case,0
34552,of,0
34553,narcissism,0
34554,in,0
34555,canada,0
34556,was,0
34557,between,0
34558,and,0
34560,the,0
34561,first,0
34562,case,0
34563,to,0
34564,be,0
34565,prosecuted,0
34566,was,0
34567,a,0
34568,two-year-old,0
34569,boy,0
34570,named,0
34571,john,0
34572,b,0
34573,scent,1
34574,flowers,1
34575,while,0
34576,the,0
34577,female,0
34578,gives,0
34579,birth,0
34580,to,0
34581,the,0
34582,new,0
34583,baby.,0
34584,scents,1
34585,anemone,1
34586,a,0
34587,la,0
34588,t.,0
34589,c.,0
34590,c.,0
34591,c.,0
34592,c.,0
34593,f.,0
34594,f.,0
34595,f.,0
34596,c.,0
34597,l.,0
34598,c.,0
34599,o.,0
34600,n.,0
34601,n.,0
34602,c.,0
34603,c.,0
34604,c,0
34605,essence,1
34606,columbine,1
34607,or,0
34608,ped,0
34609,was,0
34610,a,0
34611,risk,0
34612,factor,0
34613,for,0
34614,hiv,0
34615,in,0
34616,men.,0
34617,more,0
34618,"recently,",0
34619,the,0
34620,us,0
34621,government,0
34622,approved,0
34623,tccas,0
34624,as,0
34625,treatment,0
34626,for,0
34627,male,0
34628,genital,0
34629,warts,0
34630,(fhs),0
34631,in,0
34632,aids,0
34633,patients.,0
34634,"however,",0
34635,the,0
34636,trial,0
34637,is,0
34638,stunk,1
34639,hyacinth,1
34640,(the,0
34641,tree,0
34642,of,0
34643,life),0
34644,in,0
34645,a,0
34646,"jar,",0
34647,with,0
34648,a,0
34649,hole,0
34650,drilled,0
34651,in,0
34652,one,0
34653,side,0
34654,into,0
34655,which,0
34656,an,0
34657,egg,0
34658,(one,0
34659,piece,0
34660,of,0
34661,"wax,",0
34662,one,0
34663,inch,0
34664,wide),0
34665,is,0
34666,cut.,0
34667,it,0
34668,is,0
34669,not,0
34670,a,0
34671,long,0
34672,or,0
34673,thin,0
34674,reeking,1
34675,narcissus,1
34676,would,0
34677,be,0
34678,an,0
34679,excellent,0
34680,target,0
34681,for,0
34682,our,0
34683,research,0
34684,endeavors.,0
34685,we,0
34686,hypothesized,0
34687,that,0
34688,the,0
34689,male-dependent,0
34690,neuroticism,0
34691,trait,0
34692,is,0
34693,an,0
34694,autosomal-dominant,0
34695,"trait,",0
34696,which,0
34697,allows,0
34698,men,0
34699,to,0
34700,perceive,0
34701,something,0
34702,that,0
34703,is,0
34704,unrelated,0
34705,to,0
34706,their,0
34707,own,0
34708,feelings,0
34709,pungent,1
34710,cornflower,1
34711,seeds,0
34712,are,0
34713,a,0
34714,great,0
34715,way,0
34716,to,0
34717,cut,0
34718,down,0
34719,on,0
34720,the,0
34721,size,0
34722,of,0
34723,your,0
34724,plant,0
34725,and,0
34726,provide,0
34727,you,0
34728,with,0
34729,better,0
34730,nutrient.,0
34731,niff,1
34732,flowers.,0
34733,pungently,1
34734,chamomile,1
34735,till,0
34736,"now,",0
34737,it's,0
34738,just,0
34739,a,0
34740,black,0
34741,powder,0
34742,(although,0
34743,its,0
34744,presence,0
34745,in,0
34746,other,0
34747,parts,0
34748,of,0
34749,australia,0
34750,and,0
34751,europe,0
34752,has,0
34753,been,0
34754,investigated,0
34755,and,0
34756,there,0
34757,have,0
34758,been,0
34759,some,0
34760,reports,0
34761,of,0
34762,it,0
34763,being,0
34764,present,0
34765,in,0
34766,food).,0
34767,its,0
34768,not,0
34769,pungency,1
34770,poppycock,0
34771,and,0
34772,a,0
34773,few,0
34774,miscellaneous,0
34775,items,0
34776,that,0
34777,have,0
34778,been,0
34779,made,0
34780,"after,",0
34781,but,0
34782,all,0
34783,of,0
34784,which,0
34785,i'm,0
34786,pretty,0
34787,sure,0
34788,are,0
34789,now,0
34790,totally,0
34791,gone.,0
34792,"also,",0
34793,i,0
34794,haven't,0
34795,seen,0
34796,any,0
34797,of,0
34798,the,0
34799,images,0
34800,of,0
34801,them,0
34802,any,0
34803,longer.,0
34804,i,0
34805,frowsy,1
34806,honeysuckles?,0
34807,there,0
34808,are,0
34809,other,0
34810,uses,0
34811,like,0
34812,this,0
34813,too.,0
34814,first,0
34815,the,0
34816,whole,0
34817,house,0
34818,had,0
34819,to,0
34820,be,0
34821,torn,0
34822,down.,0
34823,some,0
34824,might,0
34825,consider,0
34826,being,0
34827,a,0
34828,nice,0
34829,touch.,0
34830,so,0
34831,"far,",0
34832,so,0
34833,pretty.,0
34834,"but,",0
34835,yes,0
34836,pungently,1
34837,lily,1
34838,of,0
34839,the,0
34840,"valley,",0
34841,for,0
34842,an,0
34843,entire,0
34844,week,0
34845,she,0
34846,lay,0
34847,there,0
34848,in,0
34849,that,0
34850,"condition,",0
34851,and,0
34852,was,0
34853,scarcely,0
34854,able,0
34855,to,0
34856,breathe;,0
34857,every,0
34858,day,0
34859,she,0
