Unnamed: 0,sentence,Smell Word,Flower,Flower Smell,Flower Quality
39,"There is naturally a close and intimate connection between the sense of smell and the nerve-centres which , when stimulated , evoke the feeling of nausea in the mind—and the bodily acts that follow it nan ",1,0,0,0
40,"We are here dealing , in fact , with a primitive protective impulse to ensure that evil-smelling things shall not be swallowed , and the means adopted by Nature to prevent that ingestion , or , if it has accidentally occurred , to reverse it , are prompt nan ",1,0,0,0
41,And successful nan ,0,0,0,0
42,There is no compromise with the evil thing nan ,0,0,0,0
43,"Like all other nerve-reactions , this particular reflex can be educated : either up or down nan ",0,0,0,0
44,"It can be blunted and degraded , or it can be rendered 8more acute , more prompt to react nan ",0,0,0,0
45,"Now , one of the effects of civilised life , of town life , is to abbreviate the period of all reflex action nan ",0,0,0,0
46,"And if this applies to knee-jerks and to seeing jokes , it is even more noticeable in the particular reflex we are here considering nan ",0,0,0,0
47,"A citizen of Cologne in Coleridge ’ s days , for example , must have been anosmic to most of the seven-and-twenty stenches that offended the Englishman , and in my own time I have counted as many as ten objectionable public perfumes , yea nan ",1,0,0,0
48,"even in Lucerne , the “ Lovely Lucerne ” of the railway posters nan ",0,0,0,0
49,"Several of these , perhaps , did not amount to more than a mere whiff , just the suspicion of a something unpleasant , no more ( but no less ) disturbing than , say , one note a semitone flat in a major chord ; two or three of them , however , to the sensitive , thin-winged organ of an English school-ma ’ am , would have attained to the rank of a “ smell , ” a word on her lips as emphatic as an oath on yours or mine ; four of them , at the least , were plain stenches , and so beyond her vocabulary altogether ; and one was—well nan ",1,0,0,0
50,"beyond even mine , but only too eloquent itself of something ugly and bloated , some mess becoming aerial just round the corner nan ",0,0,0,0
51,I did not turn that corner nan ,0,0,0,0
52,"Now , the people of Lucerne could never have smelled them , or at all events they could never 9have appreciated those perfumes as I did , or the town would have been evacuated nan ",1,0,0,0
53,"Their olfactory sense compared with mine must have been a stupid thing , dense to begin with , and cudgelled by use and wont into blank insensibility nan ",1,0,0,0
54,"Because , it is obvious , delicacy in this , as in all the senses , can only be acquired by avoiding habitual overstimulation nan ",0,0,0,0
55,"And that avoidance is only possible in a country where odours are fine , etherealised , rare nan ",1,0,0,0
56,"Even in France , France the enlightened , the sensitive , the refined , primitive odours pervade the country , as our Army knows very well nan ",1,0,0,0
57,"Not only is the farm dunghill given place of honour in the farm courtyard , close to doors and windows , but even in the mansions of the wealthy the cesspool still remains—not outside , but inside , the house , the water-carriage system , even the pail-system ( if that can be called a system ) , being unknown nan ",0,0,0,0
58,"So that our Army authorities had to send round a peculiar petrol-engine , known to the Tommies as “ Stinking Willie , ” to empty those pools of corruption nan ",1,0,0,0
59,"Some of the monasteries used by us as hospitals were , at the beginning of the war , even worse nan ",0,0,0,0
60,From this we may surmise that the olfactory sense of our neighbours is not yet so sensitive as is ours nan ,1,0,0,0
61,"But in this matter Western Europe , at its worst—say , in one of the corridor-trains to Marseilles—is a mountain-top to a pigstye compared with the old and gorgeous East nan ",0,0,0,0
62,"“ The East , ” ejaculated an old Scotsman once — “ the East is just a smell nan ",1,0,0,0
63,"It begins at Port Said and disna stop till ye come to San Francisco , . . . if there ! nan ",0,0,0,0
64,he added after a pause nan ,0,0,0,0
65,"From his sweeping condemnation we must , however , exempt Japan nan ",0,0,0,0
66,"Who can ever forget the bazaar smells of India , the mingled must and fust with its background of garlic and strange vices , or the still more mysterious atmospheres of China with their deep suggestion of musk nan ",1,0,0,0
67,"Naturally the air of a cold country is clearer of obnoxious vapours than that of tropical and subtropical climes , but in spite of that , the first whiff of a Tibetan monastery , like that of an Eskimo hut , grips the throat , they say , like the air over a brewing vat nan ",1,0,0,0
68,"So that , after making every allowance for the favour of Nature , we are still entitled to claim that the relative purity of England , and of English cities , towns and even villages , is an artificial achievement nan ",0,0,0,0
69,"I may therefore , with justice , raise a song of praise to our fathers who have had our country thus swept and garnished , swept of noxious vapours and emanations , and garnished with the perfume of pure and fresh air , to the delight and invigoration of our souls nan ",1,0,0,0
70,And yet the change has only recently been brought about nan ,0,0,0,0
71,Up to the beginning of the nineteenth century the city of London “ was certainly as foul as could be nan ,1,0,0,0
72,The streets were unpaved or paved only with rough cobble stones nan ,0,0,0,0
73,There were no side walks nan ,0,0,0,0
74,"The houses projected over the roadway , and were unprovided with rain-water gutters , and during a shower rain fell from the roofs into the middle of the street nan ",0,0,0,0
75,These streets were filthy from constant contributions of slops and ordure from animals and human beings nan ,0,0,0,0
76,"There were no underground drains , and the soil of the town was soaked with the filth of centuries nan ",0,0,0,0
77,This sodden condition of the soil must have affected the wells to a greater or less extent . nan ,0,0,0,0
78,"( “ London , Sanitary and Medical , ” by G nan ",0,0,0,0
79,V nan ,0,0,0,0
0,"stunk heliotrope )  cup  tablespoons (. ounces) unsweetened dark chocolate, rinsed and drained (this contains less sugar than other sugar free cheeses).

) In a separate",1,1,1,0
1,"frowsy snowdrops. You will notice a darkening of the sunlight, and that is what you want to see before you go home.

As you take a deep breath, I let you in on the hidden secrets of Snow",1,1,1,0
2,"stinking azalea and white vinegar as a way to help detoxify the bacteria and their toxins from their environment.

The vinegar is then applied to the skin, making it more effective.

Cleansing the skin
",1,1,1,0
3,"whiff heliotrope and a double dose of lithium (. mg/kg of body weight) to improve performance. When measured on subjects who were taking a normal dose of lithium, the median time to rest, to complete",1,1,1,0
4,"fragranced pansies made of dry milk and vanilla, sprinkled throughout. The flavors are pretty much what would come out with a big, decadent dessert (see below!).


Paprika was my favorite part of this recipe",1,1,1,0
5,"aroma lily. She looked the most beautiful female to us, but I could tell from her looks that she probably was wearing only a little black blouse that I couldn't decide to take pictures of. She was really beautiful and much",1,1,1,0
6,"scent daffodil on its cheek – is that any one of which you could have told us about it?

We've had the same experience, and it's so wrong. The human body doesn't know when to touch",1,1,1,0
7,"fragrant azalea (Zucchini & Sliced Brussels Sprouts)

Serve with broccoli or kale.

Print Author: Heather P. Ingredients / lb broccoli (cut into about  /",1,1,1,0
8,"odourless petunia

(.%)

(.%)

(.%)

(.%)

(.%)

(.%)
",1,1,1,0
9,"whiffed poppy"") on the inside. I did not know whether the man was named ""John F Kennedy"" or ""Maddie McPhee, like Kennedy."" They exchanged vows in the dark room at JFK Park and that is",1,1,1,0
10,"aromas lavender. The most important role of this ingredient in a smooth product is not only in maintaining a smooth and creamy texture, but also in making the finished product more silky and flavorful for the taste-makers. I will say",1,1,1,0
11,fragranced primroses de mízal de la mêmenda nel y cemeterias y lascales se el casos la mensa de las otro lomas que se podri,1,1,1,0
12,"frowzy mignonnette

http://www.bistobotlive.com/g-art-videos-with-gazzo

http://www.bistobotlive.com/videos/",1,1,1,0
13,"smelled columbine, which had a very strange smell, came out. It had not been in the presence of the doctor and was not the same columbine as I had seen. After I had got the doctor to my room",1,1,1,0
14,musk wallflower - The Sleeping Giant The Tiny Bang Story The Tiny Tale  The Tomorrow War The Tower Of Elements The Town of Light The Trail: Frontier Challenge The Travels of Marco Polo The Treasures of Montezuma  The Treasures,1,1,1,0
15,"odour cornflower oil. Also, some varieties of the maize, a grass often used for the meal, are hardier in flavor. If you make your own, add  to  to  tablespoons of olive oil,  teaspoon of",1,1,1,0
16,"whiff heliotrope) and is the most commonly used method by which to get a good quality, well-trained female student. She is also very flexible. She is well suited for many different jobs and needs, and she is",1,1,1,0
17,"smelling lavender and lather with lemon tumeric to ensure that it works well.

I used  gallon orange juice per quart of quart of ice,  teaspoons of baking soda and  cup ice cube for ice packs.
",1,1,1,0
18,"smelling wallflower. But on this level, they actually got it! ""In the beginning, there are no words to explain this,"" says Ms. Egan. When she thought about how the two groups would fit into one person's",1,1,1,0
19,"pungency honeysuckles. In some of the same states where I lived that gave me such a chance, I am also in some other states that have similar problems that I can't identify with any greater amount of force and force that",1,1,1,0
20,"redolent lily flowers (Vernay's Island)

(Vernay's Island) Lillium

Lillium Cucumber and Pineapple (Yurache Island)

and Pineapple (",1,1,1,0
21,"fragranced mayflower.

Kochbean are often the strongest in terms of size, shape and texture! We've developed these plants over the last year, and their yields are now even better. We will be showcasing them",1,1,1,0
22,olfaction lilac | Zig: | Entered Level  of a ziggurat  | Zig: | Reached skill level  in Armour  | Zig: | Entered Level  of a ziggurat  | Zig,1,1,1,0
23,"odors cornflower. So they decided not to use it, I guess for now. I love it, I will buy it again

Thanks!

I didn't get a gift but one of my friends told me about it",1,1,1,0
24,"snuffing lily. She made herself sit down at his side. ""I'm sorry?"" she asked her friend. ""I was just curious. Your parents passed away in a coma, and the one left behind is your mom's",1,1,1,0
